generation,ave_total_payoff
343850,2.985402966
343900,2.986355693
343950,2.985535145
344000,2.985457836
344050,2.985711403
344100,2.98676001
344150,2.983109293
344200,2.986910306
344250,2.986686157
344300,2.985543208
344350,2.986123823
344400,2.986308783
344450,2.986834125
344500,2.985818736
344550,2.984024685
344600,2.986646172
344650,2.986629046
344700,2.98550805
344750,2.986025961
344800,2.98652067
344850,2.986089201
344900,2.986713537
344950,2.984260274
345000,2.986529053
345050,2.986344756
345100,2.98652087
345150,2.985545243
345200,2.984912966
345250,2.984326129
345300,2.98597533
345350,2.985747489
345400,2.985851083
345450,2.986827044
345500,2.986028945
345550,2.985875701
345600,2.986527628
345650,2.986724341
345700,2.986302173
345750,2.98678331
345800,2.985497345
345850,2.986779455
345900,2.985823957
345950,2.986277731
346000,2.986562234
346050,2.986471227
346100,2.986277468
346150,2.986538047
346200,2.98657536
346250,2.986226722
346300,2.985779366
346350,2.985727736
346400,2.984844943
346450,2.986384564
346500,2.984176914
346550,2.986882954
346600,2.985577454
346650,2.986257576
346700,2.985728879
346750,2.986671902
346800,2.986387118
346850,2.986645995
346900,2.98557868
346950,2.985241598
347000,2.985884152
347050,2.985903104
347100,2.986872646
347150,2.985966963
347200,2.986074027
347250,2.986265543
347300,2.986314061
347350,2.983620144
347400,2.985235798
347450,2.985111751
347500,2.986541916
347550,2.986885671
347600,2.984507991
347650,2.985135429
347700,2.986119686
347750,2.985907126
347800,2.983260178
347850,2.986778583
347900,2.986479582
347950,2.98643145
348000,2.986910213
348050,2.986220289
348100,2.987013334
348150,2.986178004
348200,2.986577069
348250,2.985749286
348300,2.985837607
348350,2.986357272
348400,2.986868892
348450,2.986355557
348500,2.987010598
348550,2.985412463
348600,2.9862108
348650,2.986501374
348700,2.984232268
348750,2.98589455
348800,2.986231024
348850,2.985941704
348900,2.986574436
348950,2.98619772
349000,2.985799026
349050,2.986848584
349100,2.986288658
349150,2.986280495
349200,2.986119408
349250,2.986279963
349300,2.985072627
349350,2.986790288
349400,2.986683848
349450,2.984929994
349500,2.985047205
349550,2.986638247
349600,2.985962047
349650,2.986428671
349700,2.985741831
349750,2.986016151
349800,2.986511696
349850,2.986808185
349900,2.986277067
349950,2.98472807
350000,2.985466426
350050,2.986124009
350100,2.986220173
350150,2.985703628
350200,2.986570762
350250,2.986633175
350300,2.985728001
350350,2.984192826
350400,2.98618926
350450,2.985693966
350500,2.986370618
350550,2.986385024
350600,2.986644973
350650,2.986109801
350700,2.986669379
350750,2.986480082
350800,2.985426264
350850,2.986425802
350900,2.985339439
350950,2.986543546
351000,2.985369076
351050,2.985747416
351100,2.986103145
351150,2.986424887
351200,2.985570819
351250,2.986053437
351300,2.986208953
351350,2.986122463
351400,2.98611705
351450,2.986826256
351500,2.986399919
351550,2.986448765
351600,2.98652251
351650,2.985958221
351700,2.986709529
351750,2.986660648
351800,2.985370688
351850,2.98550222
351900,2.986736367
351950,2.985714806
352000,2.986546256
352050,2.986217473
352100,2.987011856
352150,2.98542981
352200,2.985958071
352250,2.985945988
352300,2.987048818
352350,2.986510324
352400,2.985621723
352450,2.984927407
352500,2.984630051
352550,2.98675012
352600,2.986929554
352650,2.986778795
352700,2.986610022
352750,2.986326362
352800,2.986406167
352850,2.98496733
352900,2.985055679
352950,2.986573191
353000,2.986641268
353050,2.986091442
353100,2.986610475
353150,2.98683494
353200,2.986938903
353250,2.985032862
353300,2.985928526
353350,2.985844936
353400,2.986217745
353450,2.986553698
353500,2.986114005
353550,2.986174846
353600,2.985608157
353650,2.986495253
353700,2.986040188
353750,2.986027281
353800,2.986392368
353850,2.985684139
353900,2.986304954
353950,2.985729751
354000,2.985852845
354050,2.986165083
354100,2.98537028
354150,2.986416985
354200,2.985392605
354250,2.985694629
354300,2.986691823
354350,2.984828288
354400,2.986292865
354450,2.98523162
354500,2.986341543
354550,2.985270799
354600,2.98610229
354650,2.984545411
354700,2.985220114
354750,2.986292515
354800,2.986742862
354850,2.984875378
354900,2.986533892
354950,2.986809138
355000,2.986382477
355050,2.986863848
355100,2.985536364
355150,2.986677283
355200,2.986643068
355250,2.984343964
355300,2.986675909
355350,2.985623421
355400,2.986871148
355450,2.985926945
355500,2.984946598
355550,2.985740353
355600,2.986538216
355650,2.985350869
355700,2.984994477
355750,2.986692441
355800,2.985530883
355850,2.985583458
355900,2.984430024
355950,2.986544497
356000,2.985910867
356050,2.986080409
356100,2.985961807
356150,2.983754158
356200,2.986701255
356250,2.986341458
356300,2.986025731
356350,2.986240023
356400,2.985052859
356450,2.985791636
356500,2.985948647
356550,2.986769885
356600,2.985382721
356650,2.986598026
356700,2.986943705
356750,2.982556735
356800,2.98651811
356850,2.986363564
356900,2.983693057
356950,2.986450262
357000,2.986343996
357050,2.986724848
357100,2.98623121
357150,2.986792567
357200,2.984736019
357250,2.98673377
357300,2.985326039
357350,2.986842616
357400,2.9864952
357450,2.986461593
357500,2.986855818
357550,2.985648137
357600,2.986190306
357650,2.985589051
357700,2.98609871
357750,2.985858197
357800,2.986480557
357850,2.985288749
357900,2.986588148
357950,2.986513951
358000,2.986872416
358050,2.985560195
358100,2.9861225
358150,2.98681309
358200,2.985865291
358250,2.986873864
358300,2.986204891
358350,2.984449729
358400,2.983773486
358450,2.986620053
358500,2.986307649
358550,2.986680703
358600,2.986407785
358650,2.985333719
358700,2.985524646
358750,2.986000073
358800,2.984142558
358850,2.986871976
358900,2.986662761
358950,2.98612525
359000,2.986742159
359050,2.986495395
359100,2.983972294
359150,2.985200183
359200,2.985118434
359250,2.986304338
359300,2.985212638
359350,2.986555468
359400,2.986334612
359450,2.986525508
359500,2.986466912
359550,2.986571582
359600,2.986364773
359650,2.986690435
359700,2.983976599
359750,2.985604221
359800,2.986798816
359850,2.986876584
359900,2.986007656
359950,2.986658862
360000,2.986652713
360050,2.986451688
360100,2.986047539
360150,2.985593519
360200,2.986054015
360250,2.98633581
360300,2.985310073
360350,2.986741322
360400,2.986642244
360450,2.986714437
360500,2.986229456
360550,2.986780377
360600,2.985962086
360650,2.986388944
360700,2.985633505
360750,2.986704666
360800,2.986330883
360850,2.982655957
360900,2.986404642
360950,2.985728102
361000,2.985115185
361050,2.986397779
361100,2.985923738
361150,2.98619184
361200,2.985897102
361250,2.986430615
361300,2.986085575
361350,2.984672763
361400,2.98530817
361450,2.98470787
361500,2.98597042
361550,2.986485312
361600,2.986249544
361650,2.986901788
361700,2.985698021
361750,2.986334345
361800,2.985393238
361850,2.985520385
361900,2.985667502
361950,2.985531916
362000,2.986005522
362050,2.986747648
362100,2.984944047
362150,2.986243109
362200,2.985446052
362250,2.986364194
362300,2.986523138
362350,2.985781132
362400,2.985034355
362450,2.986216031
362500,2.986958116
362550,2.986371379
362600,2.986454563
362650,2.986551758
362700,2.984818418
362750,2.985978182
362800,2.985876127
362850,2.98543998
362900,2.986723337
362950,2.98671293
363000,2.986299755
363050,2.983960852
363100,2.982189262
363150,2.984586546
363200,2.985863666
363250,2.986858999
363300,2.983694318
363350,2.986084784
363400,2.985058422
363450,2.986105879
363500,2.986920426
363550,2.986400614
363600,2.986167787
363650,2.985676149
363700,2.985353236
363750,2.984934649
363800,2.985703703
363850,2.985457102
363900,2.985793221
363950,2.985676741
364000,2.986420072
364050,2.9858328
364100,2.984694667
364150,2.986272886
364200,2.984806161
364250,2.986881201
364300,2.986399311
364350,2.986146629
364400,2.98639305
364450,2.986393057
364500,2.98547357
364550,2.986708333
364600,2.985015553
364650,2.986535995
364700,2.986318601
364750,2.985841346
364800,2.983875083
364850,2.986189327
364900,2.986510737
364950,2.985340211
365000,2.986174222
365050,2.985322076
365100,2.986823614
365150,2.986069057
365200,2.985921199
365250,2.986520461
365300,2.985705364
365350,2.985761875
365400,2.986640517
365450,2.9841028
365500,2.985681277
365550,2.986377839
365600,2.986733788
365650,2.986586805
365700,2.986796388
365750,2.983081338
365800,2.985825056
365850,2.986429169
365900,2.986805319
365950,2.984779594
366000,2.986280185
366050,2.986436288
366100,2.985454439
366150,2.985313941
366200,2.984639391
366250,2.986474432
366300,2.985829034
366350,2.986236937
366400,2.986811465
366450,2.985855914
366500,2.985928325
366550,2.983656178
366600,2.985225821
366650,2.986593917
366700,2.986353121
366750,2.986697176
366800,2.983963156
366850,2.98545436
366900,2.985170348
366950,2.985156141
367000,2.986719861
367050,2.986817081
367100,2.986208404
367150,2.986258331
367200,2.986650335
367250,2.985007915
367300,2.986897345
367350,2.985238087
367400,2.986746204
367450,2.986941845
367500,2.985889169
367550,2.986279686
367600,2.986672608
367650,2.985118428
367700,2.986400194
367750,2.986865384
367800,2.983744549
367850,2.986459214
367900,2.986821956
367950,2.986858174
368000,2.986813274
368050,2.986735642
368100,2.985515122
368150,2.986722158
368200,2.98548806
368250,2.987022422
368300,2.986094595
368350,2.98684766
368400,2.986009077
368450,2.986527663
368500,2.985795824
368550,2.986360818
368600,2.986157868
368650,2.986405613
368700,2.986296298
368750,2.986517996
368800,2.986753337
368850,2.986819966
368900,2.985377005
368950,2.986226249
369000,2.98360462
369050,2.986224667
369100,2.985223098
369150,2.982713967
369200,2.98566634
369250,2.985074336
369300,2.986146167
369350,2.986316223
369400,2.986254042
369450,2.985378964
369500,2.986475356
369550,2.986165681
369600,2.984539432
369650,2.98418899
369700,2.986638596
369750,2.985949086
369800,2.986495869
369850,2.986219958
369900,2.985335293
369950,2.986111927
370000,2.983619362
370050,2.98513307
370100,2.985663943
370150,2.986612669
370200,2.986667613
370250,2.985496069
370300,2.986772617
370350,2.986413828
370400,2.986525151
370450,2.984937048
370500,2.98643548
370550,2.986109001
370600,2.985250303
370650,2.986832405
370700,2.986807304
370750,2.986505763
370800,2.986739153
370850,2.986227624
370900,2.985121358
370950,2.986458592
371000,2.986666913
371050,2.986351347
371100,2.984490054
371150,2.985289407
371200,2.986533396
371250,2.986550881
371300,2.986571673
371350,2.98636358
371400,2.9865249
371450,2.986328587
371500,2.986199635
371550,2.984577735
371600,2.986434848
371650,2.986458241
371700,2.985710527
371750,2.985795311
371800,2.985182465
371850,2.985859889
371900,2.986033196
371950,2.986305273
372000,2.986337095
372050,2.984815489
372100,2.986705257
372150,2.986653033
372200,2.986440076
372250,2.986748913
372300,2.986213941
372350,2.985507941
372400,2.986655573
372450,2.986433061
372500,2.986141349
372550,2.986221931
372600,2.984738885
372650,2.986511684
372700,2.986912997
372750,2.984557389
372800,2.983090973
372850,2.986630805
372900,2.986770243
372950,2.986050623
373000,2.985028171
373050,2.984788648
373100,2.986141299
373150,2.986745578
373200,2.986626399
373250,2.986015329
373300,2.985887273
373350,2.98634981
373400,2.982658962
373450,2.985696913
373500,2.98552264
373550,2.985061648
373600,2.986182085
373650,2.98292621
373700,2.985169563
373750,2.986435181
373800,2.986019001
373850,2.984554008
373900,2.986396624
373950,2.984886685
374000,2.986048821
374050,2.986846288
374100,2.985450117
374150,2.986188059
374200,2.986655356
374250,2.985759961
374300,2.985945528
374350,2.983479755
374400,2.986312469
374450,2.986900174
374500,2.98635561
374550,2.985800864
374600,2.985905642
374650,2.986187795
374700,2.984633873
374750,2.985724472
374800,2.986231136
374850,2.986076318
374900,2.986318038
374950,2.986636602
375000,2.985912732
375050,2.986621695
375100,2.98638248
375150,2.9863777
375200,2.98526993
375250,2.986533552
375300,2.986361255
375350,2.984482782
375400,2.985791557
375450,2.986536283
375500,2.986626123
375550,2.985363961
375600,2.985809972
375650,2.985535434
375700,2.986038471
375750,2.984857769
375800,2.984326561
375850,2.986193395
375900,2.986538592
375950,2.98579864
376000,2.986884062
376050,2.986028584
376100,2.984007791
376150,2.984344509
376200,2.985136685
376250,2.986410545
376300,2.985500237
376350,2.986719643
376400,2.985056735
376450,2.986184192
376500,2.986764228
376550,2.985886828
376600,2.986197015
376650,2.98581999
376700,2.986708296
376750,2.984392541
376800,2.985650526
376850,2.986338957
376900,2.984651282
376950,2.986564713
377000,2.985304634
377050,2.985215488
377100,2.986766652
377150,2.985877403
377200,2.986214171
377250,2.986224947
377300,2.985949384
377350,2.986758163
377400,2.986768017
377450,2.986528271
377500,2.986873683
377550,2.986642833
377600,2.982132846
377650,2.986583271
377700,2.985591701
377750,2.986431914
377800,2.986837027
377850,2.986649924
377900,2.986859208
377950,2.98639596
378000,2.984428459
378050,2.986456864
378100,2.98589937
378150,2.986262347
378200,2.985925378
378250,2.985649083
378300,2.985779457
378350,2.986072616
378400,2.986727773
378450,2.985185981
378500,2.986687702
378550,2.98623839
378600,2.986159617
378650,2.986511252
378700,2.986596939
378750,2.98631443
378800,2.98625129
378850,2.98641891
378900,2.986767562
378950,2.986033039
379000,2.985053465
379050,2.985158026
379100,2.985648041
379150,2.98550927
379200,2.986811116
379250,2.986774804
379300,2.984656357
